"","ISO","Year","Infant mortality rate","Under 5 mortality rate","Neonatal mortality rate","Maternal mortality rate"
"1917",NA,2016,4.4,5.2,2.9,11
"1918",NA,2017,4.3,5.1,2.9,11
"1919",NA,2018,4.3,5,2.8,NA
"1920",NA,2019,4.2,5,2.8,NA
"1921","HKG",2000,NA,NA,NA,NA
"1922","HKG",2001,NA,NA,NA,NA
"1923","HKG",2002,NA,NA,NA,NA
"1924","HKG",2003,NA,NA,NA,NA
"1925","HKG",2004,NA,NA,NA,NA
"1926","HKG",2005,NA,NA,NA,NA
"1927","HKG",2006,NA,NA,NA,NA
"1928","HKG",2007,NA,NA,NA,NA
"1929","HKG",2008,NA,NA,NA,NA
"1930","HKG",2009,NA,NA,NA,NA
"1931","HKG",2010,NA,NA,NA,NA
"1932","HKG",2011,NA,NA,NA,NA
"1933","HKG",2012,NA,NA,NA,NA
"1934","HKG",2013,NA,NA,NA,NA
"1935","HKG",2014,NA,NA,NA,NA
"1936","HKG",2015,NA,NA,NA,NA
"1937","HKG",2016,NA,NA,NA,NA
"1938","HKG",2017,NA,NA,NA,NA
"1939","HKG",2018,NA,NA,NA,NA
"1940","HKG",2019,NA,NA,NA,NA
"1941","HND",2000,30.3,37,17.7,85
"1942","HND",2001,29,35.3,17.1,83
"1943","HND",2002,27.8,33.7,16.6,80
"1944","HND",2003,26.6,32.1,16.1,78
"1945","HND",2004,25.5,30.6,15.6,77
"1946","HND",2005,24.4,29.2,15.2,77
"1947","HND",2006,23.4,27.9,14.7,77
"1948","HND",2007,22.4,26.7,14.2,77
"1949","HND",2008,21.5,25.5,13.7,76
"1950","HND",2009,20.6,24.4,13.2,75
"1951","HND",2010,19.8,23.3,12.7,74
"1952","HND",2011,19.1,22.4,12.2,72
"1953","HND",2012,18.4,21.5,11.7,70
"1954","HND",2013,17.7,20.7,11.3,69
"1955","HND",2014,17.1,20,10.9,68
"1956","HND",2015,16.5,19.2,10.5,67
"1957","HND",2016,16,18.6,10.1,65
"1958","HND",2017,15.4,18,9.8,65
"1959","HND",2018,14.9,17.4,9.4,NA
"1960","HND",2019,14.4,16.8,9.1,NA
"1961",NA,2000,88.55249366,144.4562455,40.86757084,835
"1962",NA,2001,85.55997175,138.9273145,39.91956738,807
"1963",NA,2002,82.45054761,133.1834358,38.96693073,786
"1964",NA,2003,79.371417,127.4582447,38.04034413,761
"1965",NA,2004,76.37041674,121.8790526,37.13084406,733
"1966",NA,2005,73.54557655,116.5639894,36.26192588,698
"1967",NA,2006,70.93143761,111.562969,35.44692329,669
"1968",NA,2007,68.3847378,106.7569185,34.61623197,642
"1969",NA,2008,66.06083213,102.2262781,33.843129,619
"1970",NA,2009,63.86964536,97.89096143,33.08463723,599
"1971",NA,2010,62.34610957,95.27297722,32.36818582,579
"1972",NA,2011,59.79667469,90.04065862,31.61964509,560
"1973",NA,2012,57.83168682,86.34218975,30.90902777,543
"1974",NA,2013,56.01166588,82.83306374,30.20889682,526
"1975",NA,2014,54.345575,79.64286166,29.51967167,512
"1976",NA,2015,52.78138855,76.71591326,28.83997231,493
"1977",NA,2016,51.2046049,73.73168926,28.18770819,477
"1978",NA,2017,49.64819521,71.11578117,27.57521746,462
"1979",NA,2018,48.23119772,68.65088298,26.93680372,NA
"1980",NA,2019,46.91232141,66.35849066,26.34180732,NA
"1981","HRV",2000,7.2,8.3,5.5,11
"1982","HRV",2001,6.9,8,5.3,10
"1983","HRV",2002,6.6,7.7,5,10
"1984","HRV",2003,6.3,7.3,4.7,10
"1985","HRV",2004,6.1,7,4.4,10
"1986","HRV",2005,5.8,6.7,4.2,10
"1987","HRV",2006,5.5,6.4,4,9
"1988","HRV",2007,5.3,6.2,3.9,9
"1989","HRV",2008,5.1,5.9,3.8,9
"1990","HRV",2009,4.9,5.7,3.7,9
"1991","HRV",2010,4.7,5.5,3.6,9
"1992","HRV",2011,4.5,5.3,3.4,9
"1993","HRV",2012,4.4,5.2,3.3,8
"1994","HRV",2013,4.3,5.1,3.2,9
"1995","HRV",2014,4.3,5,3.1,8
"1996","HRV",2015,4.2,4.9,3.1,8
"1997","HRV",2016,4.1,4.8,3,7
"1998","HRV",2017,4.1,4.8,3,8
"1999","HRV",2018,4,4.7,3,NA
"2000","HRV",2019,3.9,4.6,3,NA
"2001","HTI",2000,74.5,103.9,29.8,437
"2002","HTI",2001,72.3,100.5,29.5,437
"2003","HTI",2002,70.3,97.3,29.3,441
"2004","HTI",2003,68.4,94.4,29.3,446
"2005","HTI",2004,66.7,91.8,29.4,513
"2006","HTI",2005,65.3,89.4,29.4,459
"2007","HTI",2006,63.8,87.2,29.3,467
"2008","HTI",2007,62.5,85.2,29.2,473
"2009","HTI",2008,61.3,83.2,29,484
"2010","HTI",2009,60,81.2,28.7,484
"2011","HTI",2010,102.6,203.6,30.6,506
"2012","HTI",2011,57.6,77.4,28.3,496
"2013","HTI",2012,56.4,75.6,28.1,500
"2014","HTI",2013,55.3,73.7,27.8,496
"2015","HTI",2014,54.1,71.9,27.5,492
"2016","HTI",2015,52.8,69.9,27.1,488
"2017","HTI",2016,51.5,67.9,26.6,489
"2018","HTI",2017,50.3,66,26.2,480
"2019","HTI",2018,49,64.1,25.7,NA
"2020","HTI",2019,47.8,62.2,25.2,NA
"2021","HUN",2000,8.7,10.1,5.8,16
"2022","HUN",2001,8.2,9.6,5.5,15
"2023","HUN",2002,7.6,9,5.1,16
"2024","HUN",2003,7.1,8.4,4.8,15
"2025","HUN",2004,6.7,7.9,4.4,15
"2026","HUN",2005,6.4,7.5,4.1,15
"2027","HUN",2006,6.1,7.2,3.9,14
"2028","HUN",2007,5.8,6.8,3.8,15
"2029","HUN",2008,5.5,6.5,3.6,14
"2030","HUN",2009,5.2,6.2,3.5,13
"2031","HUN",2010,5.1,6,3.4,13
"2032","HUN",2011,4.9,5.9,3.3,13
"2033","HUN",2012,4.8,5.7,3.2,12
"2034","HUN",2013,4.7,5.6,3,12
"2035","HUN",2014,4.5,5.4,2.9,12
"2036","HUN",2015,4.2,5.1,2.7,12
"2037","HUN",2016,4,4.7,2.5,12
"2038","HUN",2017,3.7,4.4,2.4,12
"2039","HUN",2018,3.5,4.2,2.3,NA
"2040","HUN",2019,3.4,4.1,2.2,NA
"2041",NA,2000,43.79181376,58.04165105,28.30285208,199
"2042",NA,2001,42.06127195,55.61181812,27.24514149,192
"2043",NA,2002,40.30540053,53.17329095,26.16208427,184
"2044",NA,2003,38.6221595,50.77566198,25.08336549,177
"2045",NA,2004,37.09793005,48.89011228,23.99057964,170
"2046",NA,2005,35.26420831,46.09985741,22.99329504,161
"2047",NA,2006,33.64344597,43.8001587,21.96169364,154
"2048",NA,2007,32.05043439,41.54008441,21.00136468,145
"2049",NA,2008,30.44704378,39.26971836,20.08757037,137
"2050",NA,2009,28.88954064,37.08996766,19.15252113,129
"2051",NA,2010,27.38572394,34.94786637,18.24454272,122
"2052",NA,2011,25.99638463,32.9450113,17.39457671,114
"2053",NA,2012,24.68682622,31.1110309,16.61363664,108
"2054",NA,2013,23.457663,29.41713628,15.86026021,103
"2055",NA,2014,22.35050557,27.89093452,15.13443395,99
"2056",NA,2015,21.27567129,26.46350229,14.52969083,95
"2057",NA,2016,20.39302953,25.25621322,13.99223949,92
"2058",NA,2017,19.48147506,24.04646539,13.4450157,89
"2059",NA,2018,18.65317758,22.92504381,12.95960097,NA
"2060",NA,2019,17.90499767,21.97230432,12.36812896,NA
"2061",NA,2000,57.51613387,82.7781251,33.10187205,377
"2062",NA,2001,55.61815897,79.87671638,32.10954762,368
"2063",NA,2002,53.67666261,76.89734326,31.09443768,360
"2064",NA,2003,51.78536721,73.94873081,30.09426919,351
"2065",NA,2004,50.01286322,71.34286927,29.09876338,340
"2066",NA,2005,48.07646328,68.21384496,28.17989527,325
"2067",NA,2006,46.33325319,65.47393079,27.26711865,313
"2068",NA,2007,44.63222225,62.81879784,26.41116876,301
"2069",NA,2008,43.07968999,60.47325861,25.61387258,291
"2070",NA,2009,41.42897747,57.7643262,24.8061156,282
"2071",NA,2010,40.05213249,55.7027168,24.0374563,272
"2072",NA,2011,38.57870621,53.26398619,23.30427303,264
"2073",NA,2012,37.30961142,51.3185423,22.63140011,257
"2074",NA,2013,36.11998126,49.47810692,21.98450992,250
"2075",NA,2014,35.03252406,47.80463311,21.36247491,245
"2076",NA,2015,33.98495644,46.24211446,20.81733476,239
"2077",NA,2016,33.05228757,44.78607137,20.31985692,234
"2078",NA,2017,32.08123463,43.34414326,19.80812598,230
"2079",NA,2018,31.20174659,42.0339189,19.33063047,NA
"2080",NA,2019,30.37654049,40.83055818,18.80577864,NA
"2081",NA,2000,84.10465179,130.7008039,42.39915069,720
"2082",NA,2001,81.4501988,126.1123911,41.37845521,704
"2083",NA,2002,78.77124731,121.4215801,40.35125724,691
"2084",NA,2003,76.14584024,116.8339402,39.36769152,673
"2085",NA,2004,73.60165448,112.352249,38.42872881,650
"2086",NA,2005,71.18461325,108.0985758,37.53443404,622
"2087",NA,2006,68.94021196,104.0858706,36.71876141,596
"2088",NA,2007,66.77438006,100.2663082,35.93165479,574
"2089",NA,2008,65.03929241,97.33183171,35.22036337,558
"2090",NA,2009,62.95364676,93.25305955,34.5108378,543
"2091",NA,2010,61.51403657,90.86963942,33.85294228,528
"2092",NA,2011,59.61444193,87.23423428,33.18439008,514
"2093",NA,2012,58.12591499,84.642859,32.55532651,502
"2094",NA,2013,56.71225688,82.10254644,31.94415833,490
"2095",NA,2014,55.36486083,79.73109863,31.34752787,480
"2096",NA,2015,54.06324445,77.48861393,30.75063347,467
"2097",NA,2016,52.74659735,75.16913767,30.16388232,455
"2098",NA,2017,51.37043313,72.88730534,29.54952594,445
"2099",NA,2018,50.09342673,70.80204025,28.92211865,NA
"2100",NA,2019,48.8296601,68.7335706,28.33104117,NA
"2101",NA,2000,89.21087928,135.0756269,46.0740297,717
"2102",NA,2001,86.97822704,131.3926641,45.15713927,713
"2103",NA,2002,84.78492529,127.6015114,44.23441447,706
"2104",NA,2003,82.59821739,123.9562259,43.35674165,695
"2105",NA,2004,80.46235121,120.3260579,42.54065622,674
"2106",NA,2005,78.40242546,116.8604617,41.74676914,649
"2107",NA,2006,76.47600323,113.5884312,41.07642683,621
"2108",NA,2007,74.62736719,110.4778978,40.48485981,601
"2109",NA,2008,72.87778684,107.5115218,39.9567293,590
"2110",NA,2009,71.4008418,104.8078805,39.42275769,580
"2111",NA,2010,69.89788244,102.3130392,38.91550868,569
"2112",NA,2011,68.57572247,100.0019191,38.39919904,559
"2113",NA,2012,67.259916,97.78878906,37.89302577,550
"2114",NA,2013,66.05387928,95.74358396,37.41438966,540
"2115",NA,2014,64.86546721,93.8489726,36.9434895,534
"2116",NA,2015,63.68334663,92.02611852,36.48090145,526
"2117",NA,2016,62.51764442,90.17094353,36.0087022,518
"2118",NA,2017,61.2808915,88.18944581,35.45190636,513
"2119",NA,2018,59.94662813,86.0743459,34.8525925,NA
"2120",NA,2019,58.57198168,83.93001099,34.28754532,NA
"2121","IDN",2000,41,52.2,22.8,272
"2122","IDN",2001,39.4,49.8,22.1,269
"2123","IDN",2002,37.8,47.6,21.4,265
"2124","IDN",2003,36.4,45.5,20.9,261
"2125","IDN",2004,37.1,49.6,20.5,264
"2126","IDN",2005,33.6,41.7,19.9,252
"2127","IDN",2006,32.4,39.9,19.5,249
"2128","IDN",2007,31.2,38.3,19.1,243
"2129","IDN",2008,30,36.7,18.7,239
"2130","IDN",2009,29,35.2,18.1,234
"2131","IDN",2010,27.9,33.8,17.5,228
"2132","IDN",2011,26.9,32.5,16.8,221
"2133","IDN",2012,25.9,31.2,16.1,214
"2134","IDN",2013,25,30,15.4,207
"2135","IDN",2014,24.1,28.8,14.8,199
"2136","IDN",2015,23.2,27.7,14.2,192
"2137","IDN",2016,22.4,26.6,13.6,184
"2138","IDN",2017,21.6,25.6,13.1,177
"2139","IDN",2018,20.8,24.6,12.6,NA
"2140","IDN",2019,20.2,23.8,12.2,NA
"2141",NA,2000,81.56870482,128.5281002,40.57406587,722
"2142",NA,2001,78.70312198,123.4884328,39.50069067,700
"2143",NA,2002,75.77857068,118.3461683,38.41882355,683
"2144",NA,2003,72.92780217,113.281794,37.37820535,663
"2145",NA,2004,70.16998224,108.3638058,36.37197164,638
"2146",NA,2005,67.56113908,103.6999483,35.41976453,608
"2147",NA,2006,65.14060403,99.29460137,34.52159067,583
"2148",NA,2007,62.79549854,95.09239094,33.62467746,560
"2149",NA,2008,61.0472982,92.14751163,32.80822344,541
"2150",NA,2009,58.62943664,87.33802228,31.9963731,524
"2151",NA,2010,57.20115018,84.98283234,31.24861556,506
"2152",NA,2011,54.98401213,80.63697756,30.48981907,490
"2153",NA,2012,53.38828021,77.82431199,29.78676215,477
"2154",NA,2013,51.85235678,75.00591196,29.09831671,463
"2155",NA,2014,50.41198076,72.37113296,28.43022704,452
"2156",NA,2015,49.04308001,69.90234695,27.76034428,436
"2157",NA,2016,47.6485489,67.34193833,27.11434477,422
"2158",NA,2017,46.20586127,64.91300173,26.47365732,410
"2159",NA,2018,44.96912691,62.85945693,25.83789,NA
"2160",NA,2019,43.7766524,60.85169872,25.24160697,NA
"2161","IMN",2000,NA,NA,NA,NA
"2162","IMN",2001,NA,NA,NA,NA
"2163","IMN",2002,NA,NA,NA,NA
"2164","IMN",2003,NA,NA,NA,NA
"2165","IMN",2004,NA,NA,NA,NA
"2166","IMN",2005,NA,NA,NA,NA
"2167","IMN",2006,NA,NA,NA,NA
"2168","IMN",2007,NA,NA,NA,NA
"2169","IMN",2008,NA,NA,NA,NA
"2170","IMN",2009,NA,NA,NA,NA
"2171","IMN",2010,NA,NA,NA,NA
"2172","IMN",2011,NA,NA,NA,NA
"2173","IMN",2012,NA,NA,NA,NA
"2174","IMN",2013,NA,NA,NA,NA
"2175","IMN",2014,NA,NA,NA,NA
"2176","IMN",2015,NA,NA,NA,NA
"2177","IMN",2016,NA,NA,NA,NA
"2178","IMN",2017,NA,NA,NA,NA
"2179","IMN",2018,NA,NA,NA,NA
"2180","IMN",2019,NA,NA,NA,NA
"2181","IND",2000,66.7,91.7,44.7,370
"2182","IND",2001,64.4,88.1,43.3,354
"2183","IND",2002,62.1,84.5,41.9,336
"2184","IND",2003,60,81.1,40.5,319
"2185","IND",2004,57.8,77.8,39.1,303
"2186","IND",2005,55.7,74.4,37.9,286
"2187","IND",2006,53.6,71.1,36.6,270
"2188","IND",2007,51.5,67.9,35.4,255
"2189","IND",2008,49.4,64.6,34.3,240
"2190","IND",2009,47.2,61.4,33.1,225
"2191","IND",2010,45.1,58.2,31.8,210
"2192","IND",2011,43,55,30.6,197
"2193","IND",2012,40.9,52,29.4,185
"2194","IND",2013,38.8,49,28.2,175
"2195","IND",2014,36.9,46.2,27,166
"2196","IND",2015,34.9,43.5,25.9,158
"2197","IND",2016,33.1,41,24.8,150
"2198","IND",2017,31.4,38.6,23.7,145
"2199","IND",2018,29.8,36.3,22.7,NA
"2200","IND",2019,28.3,34.4,21.4,NA
"2201",NA,2000,NA,NA,NA,NA
"2202",NA,2001,NA,NA,NA,NA
"2203",NA,2002,NA,NA,NA,NA
"2204",NA,2003,NA,NA,NA,NA
"2205",NA,2004,NA,NA,NA,NA
"2206",NA,2005,NA,NA,NA,NA
"2207",NA,2006,NA,NA,NA,NA
"2208",NA,2007,NA,NA,NA,NA
"2209",NA,2008,NA,NA,NA,NA
"2210",NA,2009,NA,NA,NA,NA
"2211",NA,2010,NA,NA,NA,NA
"2212",NA,2011,NA,NA,NA,NA
"2213",NA,2012,NA,NA,NA,NA
"2214",NA,2013,NA,NA,NA,NA
"2215",NA,2014,NA,NA,NA,NA
"2216",NA,2015,NA,NA,NA,NA
"2217",NA,2016,NA,NA,NA,NA
"2218",NA,2017,NA,NA,NA,NA
"2219",NA,2018,NA,NA,NA,NA
"2220",NA,2019,NA,NA,NA,NA
"2221","IRL",2000,6,7.1,4,7
"2222","IRL",2001,5.8,6.9,3.9,7
"2223","IRL",2002,5.5,6.5,3.7,6
"2224","IRL",2003,5.1,6,3.5,6
"2225","IRL",2004,4.7,5.6,3.3,6
"2226","IRL",2005,4.4,5.2,3,7
"2227","IRL",2006,4.1,4.9,2.8,6
"2228","IRL",2007,3.9,4.6,2.6,6
"2229","IRL",2008,3.8,4.4,2.5,7
"2230","IRL",2009,3.6,4.3,2.5,7
"2231","IRL",2010,3.5,4.2,2.5,6
"2232","IRL",2011,3.5,4.1,2.5,7
"2233","IRL",2012,3.4,4,2.5,6
"2234","IRL",2013,3.3,3.9,2.5,6
"2235","IRL",2014,3.3,3.8,2.5,6
"2236","IRL",2015,3.2,3.7,2.4,6
"2237","IRL",2016,3.1,3.6,2.3,6
"2238","IRL",2017,3,3.4,2.2,5
"2239","IRL",2018,2.8,3.3,2.2,NA
"2240","IRL",2019,2.7,3.2,2.1,NA
"2241","IRN",2000,29.7,36.2,19.5,48
"2242","IRN",2001,28.2,34.2,18.8,44
"2243","IRN",2002,26.7,32.2,18.1,41
"2244","IRN",2003,25.1,30.2,17.4,39
"2245","IRN",2004,23.6,28.2,16.7,36
"2246","IRN",2005,22.2,26.4,16,34
"2247","IRN",2006,20.9,24.7,15.4,32
"2248","IRN",2007,19.7,23.1,14.7,30
"2249","IRN",2008,18.5,21.7,14,28
"2250","IRN",2009,17.4,20.4,13.3,25
"2251","IRN",2010,16.5,19.3,12.6,22
"2252","IRN",2011,15.7,18.3,11.9,19
"2253","IRN",2012,15,17.5,11.3,18
"2254","IRN",2013,14.4,16.8,10.8,17
"2255","IRN",2014,13.8,16.1,10.4,17
"2256","IRN",2015,13.3,15.5,10,17
"2257","IRN",2016,12.8,14.9,9.6,16
"2258","IRN",2017,12.4,14.4,9.2,16
"2259","IRN",2018,11.9,13.9,8.9,NA
"2260","IRN",2019,11.5,13.4,8.6,NA
"2261","IRQ",2000,35.6,44.5,23.9,79
"2262","IRQ",2001,34.9,43.5,23.6,76
"2263","IRQ",2002,34.3,42.6,23.3,74
"2264","IRQ",2003,33.7,41.8,23,136
"2265","IRQ",2004,33.1,40.9,22.6,122
"2266","IRQ",2005,32.4,40,22.2,127
"2267","IRQ",2006,31.8,39.1,21.8,158
"2268","IRQ",2007,31.1,38.1,21.4,138
"2269","IRQ",2008,30.3,37.1,21,90
"2270","IRQ",2009,29.5,36,20.5,75
"2271","IRQ",2010,28.7,34.9,19.9,70
"2272","IRQ",2011,27.9,33.8,19.3,67
"2273","IRQ",2012,27.1,32.8,18.7,66
"2274","IRQ",2013,26.3,31.7,18.1,75
"2275","IRQ",2014,25.5,30.7,17.5,92
"2276","IRQ",2015,24.8,29.7,17,83
"2277","IRQ",2016,24.1,28.8,16.4,78
"2278","IRQ",2017,23.4,27.9,15.9,79
"2279","IRQ",2018,22.7,27,15.4,NA
"2280","IRQ",2019,22,26.1,14.9,NA
"2281","ISL",2000,3.2,4.1,2.1,6
"2282","ISL",2001,3.1,3.9,2,6
"2283","ISL",2002,2.9,3.7,1.9,6
"2284","ISL",2003,2.8,3.5,1.8,6
"2285","ISL",2004,2.7,3.4,1.7,6
"2286","ISL",2005,2.6,3.2,1.6,5
"2287","ISL",2006,2.5,3.1,1.6,5
"2288","ISL",2007,2.4,3,1.5,5
"2289","ISL",2008,2.3,2.9,1.4,5
"2290","ISL",2009,2.2,2.8,1.4,5
"2291","ISL",2010,2.2,2.7,1.3,5
"2292","ISL",2011,2.1,2.6,1.3,5
"2293","ISL",2012,2,2.5,1.3,4
"2294","ISL",2013,1.9,2.4,1.2,4
"2295","ISL",2014,1.9,2.4,1.2,5
"2296","ISL",2015,1.8,2.3,1.2,4
"2297","ISL",2016,1.8,2.2,1.1,4
"2298","ISL",2017,1.7,2.1,1.1,4
"2299","ISL",2018,1.6,2.1,1.1,NA
"2300","ISL",2019,1.6,2,1,NA
"2301","ISR",2000,5.6,6.9,3.6,7
"2302","ISR",2001,5.4,6.6,3.5,7
"2303","ISR",2002,5.2,6.4,3.3,7
"2304","ISR",2003,4.9,6.1,3.1,6
"2305","ISR",2004,4.7,5.8,2.9,6
"2306","ISR",2005,4.5,5.6,2.7,5
"2307","ISR",2006,4.3,5.3,2.6,5
"2308","ISR",2007,4.1,5.1,2.5,5
"2309","ISR",2008,3.9,4.9,2.4,4
"2310","ISR",2009,3.8,4.7,2.4,4
"2311","ISR",2010,3.7,4.6,2.4,4
"2312","ISR",2011,3.5,4.4,2.3,4
"2313","ISR",2012,3.4,4.3,2.3,4
"2314","ISR",2013,3.3,4.1,2.2,4
"2315","ISR",2014,3.2,4,2.1,4
"2316","ISR",2015,3.2,3.9,2.1,3
"2317","ISR",2016,3.1,3.8,2,3
"2318","ISR",2017,3,3.8,2,3
"2319","ISR",2018,3,3.7,2,NA
"2320","ISR",2019,3,3.6,1.9,NA
"2321","ITA",2000,4.7,5.6,3.5,4
"2322","ITA",2001,4.5,5.3,3.2,3
"2323","ITA",2002,4.3,5,3.1,3
"2324","ITA",2003,4.1,4.8,2.9,3
"2325","ITA",2004,3.9,4.6,2.8,3
"2326","ITA",2005,3.8,4.5,2.7,3
"2327","ITA",2006,3.7,4.3,2.6,2
"2328","ITA",2007,3.6,4.2,2.5,2
"2329","ITA",2008,3.5,4.1,2.5,2
"2330","ITA",2009,3.4,4.1,2.5,2
"2331","ITA",2010,3.4,4,2.4,2
"2332","ITA",2011,3.3,3.9,2.4,2
"2333","ITA",2012,3.2,3.8,2.3,2
"2334","ITA",2013,3.1,3.7,2.2,2
"2335","ITA",2014,3,3.6,2.2,2
"2336","ITA",2015,3,3.5,2.1,2
"2337","ITA",2016,2.9,3.4,2.1,2
"2338","ITA",2017,2.8,3.3,2,2
"2339","ITA",2018,2.7,3.2,1.9,NA
"2340","ITA",2019,2.6,3,1.8,NA
"2341","JAM",2000,18.9,22.2,17,77
"2342","JAM",2001,18.4,21.6,16.5,79
"2343","JAM",2002,18,21.1,16.1,78
"2344","JAM",2003,17.6,20.7,15.6,79
"2345","JAM",2004,17.3,20.3,15.1,80
"2346","JAM",2005,17,19.9,14.7,80
"2347","JAM",2006,16.7,19.6,14.2,79
"2348","JAM",2007,16.5,19.2,13.9,79
"2349","JAM",2008,16.2,18.9,13.6,79
"2350","JAM",2009,15.8,18.5,13.2,79
"2351","JAM",2010,15.4,18,12.9,79
"2352","JAM",2011,15.1,17.5,12.5,79
"2353","JAM",2012,14.6,17,12.2,79
"2354","JAM",2013,14.2,16.5,11.8,79
"2355","JAM",2014,13.8,16,11.4,78
"2356","JAM",2015,13.4,15.5,11,78
"2357","JAM",2016,13,15.1,10.7,80
"2358","JAM",2017,12.6,14.6,10.3,80
"2359","JAM",2018,12.2,14.2,10,NA
"2360","JAM",2019,11.8,13.7,9.6,NA
"2361","JOR",2000,22.5,26.8,16,70
"2362","JOR",2001,22,26.1,15.6,68
"2363","JOR",2002,21.4,25.3,15.2,65
"2364","JOR",2003,20.8,24.6,14.7,63
"2365","JOR",2004,20.2,23.9,14.2,62
"2366","JOR",2005,19.7,23.2,13.8,62
"2367","JOR",2006,19.2,22.5,13.3,58
"2368","JOR",2007,18.7,21.9,12.9,56
"2369","JOR",2008,18.1,21.3,12.5,55
"2370","JOR",2009,17.6,20.7,12.2,54
"2371","JOR",2010,17.2,20.1,11.8,53
"2372","JOR",2011,16.7,19.5,11.5,52
"2373","JOR",2012,16.2,19,11.2,52
"2374","JOR",2013,15.8,18.4,10.9,51
"2375","JOR",2014,15.4,17.9,10.6,49
"2376","JOR",2015,15,17.5,10.2,48
"2377","JOR",2016,14.6,17,10,47
"2378","JOR",2017,14.1,16.4,9.7,46
"2379","JOR",2018,13.7,16,9.4,NA
"2380","JOR",2019,13.3,15.5,9.1,NA
"2381","JPN",2000,3.3,4.5,1.8,9
"2382","JPN",2001,3.1,4.3,1.7,8
"2383","JPN",2002,3,4.1,1.7,8
"2384","JPN",2003,2.9,4,1.6,7
"2385","JPN",2004,2.8,3.9,1.5,7
"2386","JPN",2005,2.8,3.7,1.4,7
"2387","JPN",2006,2.7,3.6,1.3,7
"2388","JPN",2007,2.6,3.5,1.3,6
"2389","JPN",2008,2.5,3.4,1.2,6
"2390","JPN",2009,2.4,3.3,1.2,6
"2391","JPN",2010,2.4,3.2,1.1,6
"2392","JPN",2011,2.3,3.2,1,6
"2393","JPN",2012,2.2,3,1,5
"2394","JPN",2013,2.1,2.9,1,5
"2395","JPN",2014,2.1,2.8,0.9,5
"2396","JPN",2015,2,2.7,0.9,5
"2397","JPN",2016,2,2.7,0.9,5
"2398","JPN",2017,1.9,2.6,0.9,5
"2399","JPN",2018,1.9,2.6,0.9,NA
"2400","JPN",2019,1.8,2.5,0.9,NA
"2401","KAZ",2000,36.7,42.5,23.9,61
"2402","KAZ",2001,34.6,39.9,23.3,57
"2403","KAZ",2002,32.6,37.5,22.7,52
"2404","KAZ",2003,30.8,35.2,21.8,49
"2405","KAZ",2004,29,33.1,20.8,46
"2406","KAZ",2005,27.3,31,19.7,43
"2407","KAZ",2006,25.6,29,18.5,40
"2408","KAZ",2007,23.8,26.8,17,36
"2409","KAZ",2008,21.9,24.7,15.3,30
"2410","KAZ",2009,20,22.5,13.5,24
"2411","KAZ",2010,18.2,20.4,11.8,22
"2412","KAZ",2011,16.4,18.3,10.2,19
"2413","KAZ",2012,14.6,16.3,8.6,17
"2414","KAZ",2013,13,14.6,7.3,14
"2415","KAZ",2014,11.6,13,6.2,13
"2416","KAZ",2015,10.6,11.9,5.6,12
"2417","KAZ",2016,9.8,11,5.1,10
"2418","KAZ",2017,9.4,10.5,4.9,10
"2419","KAZ",2018,9.2,10.3,4.7,NA
"2420","KAZ",2019,9,10.1,4.7,NA
"2421","KEN",2000,59.9,98.5,28.2,708
"2422","KEN",2001,57.8,94.2,28,702
"2423","KEN",2002,55.5,89.8,27.8,692
"2424","KEN",2003,53.2,85.4,27.5,678
"2425","KEN",2004,50.8,81,27.1,653
"2426","KEN",2005,48,76.3,26.6,618
"2427","KEN",2006,45.7,72,26.1,583
"2428","KEN",2007,43.7,68,25.6,545
"2429","KEN",2008,41.4,63.5,25.1,513
"2430","KEN",2009,40.4,59.9,24.6,472
"2431","KEN",2010,39.3,57.4,24.2,432
"2432","KEN",2011,38.5,55.5,23.9,398
"2433","KEN",2012,38.2,54.1,23.5,373
"2434","KEN",2013,37.4,52.3,23.2,364
"2435","KEN",2014,36.4,50.6,22.9,358
"2436","KEN",2015,35.2,48.9,22.6,353
"2437","KEN",2016,34.4,47.2,22.2,346
"2438","KEN",2017,33.7,45.9,21.8,342
"2439","KEN",2018,32.7,44.3,21.4,NA
"2440","KEN",2019,32,43,21,NA
"2441","KGZ",2000,42.5,49.8,20.6,79
"2442","KGZ",2001,40.6,47.4,20.2,76
"2443","KGZ",2002,38.8,45.2,20,83
"2444","KGZ",2003,37.1,43.1,19.9,82
"2445","KGZ",2004,35.6,41.1,19.7,79
"2446","KGZ",2005,34.1,39.2,19.6,82
"2447","KGZ",2006,32.7,37.5,19.5,85
"2448","KGZ",2007,31.2,35.7,19.1,84
"2449","KGZ",2008,29.6,33.7,18.5,81
"2450","KGZ",2009,27.8,31.6,17.7,80
"2451","KGZ",2010,26.1,29.5,16.9,79
"2452","KGZ",2011,24.5,27.7,16.3,79
"2453","KGZ",2012,23.2,26.1,15.9,74
"2454","KGZ",2013,22,24.7,15.5,70
"2455","KGZ",2014,20.9,23.5,15.1,69
"2456","KGZ",2015,19.9,22.3,14.6,66
"2457","KGZ",2016,18.9,21.2,14,63
"2458","KGZ",2017,18,20.1,13.4,60
"2459","KGZ",2018,17.1,19.2,12.8,NA
"2460","KGZ",2019,16.4,18.3,12.2,NA
"2461","KHM",2000,79.2,106.3,35.2,488
"2462","KHM",2001,73.4,96.6,33.4,456
